indicator_id,theme,source_sheet,pathway,year,value,unit,method_note,value_rounded
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2029,360.46729610105876,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",360.47
neso_total_emissions,Emissions,WS2,Electric Engagement,2030,307.56661543789045,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",307.57
neso_total_emissions,Emissions,WS2,Falling Behind,2030,370.3230348061266,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",370.32
neso_total_emissions,Emissions,WS2,Holistic Transition,2030,295.7046580790213,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",295.7
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2030,307.43407586774765,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",307.43
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2030,341.59469901319903,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",341.59
neso_total_emissions,Emissions,WS2,Electric Engagement,2031,278.03282017058586,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",278.03
neso_total_emissions,Emissions,WS2,Falling Behind,2031,352.2461279181946,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",352.25
neso_total_emissions,Emissions,WS2,Holistic Transition,2031,270.02834523807695,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",270.03
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2031,279.2338684527868,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",279.23
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2031,325.69696988042153,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",325.7
neso_total_emissions,Emissions,WS2,Electric Engagement,2032,251.10647765152925,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",251.11
neso_total_emissions,Emissions,WS2,Falling Behind,2032,340.3902789615858,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",340.39
neso_total_emissions,Emissions,WS2,Holistic Transition,2032,243.41432556747395,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",243.41
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2032,260.04220776282995,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",260.04
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2032,313.42585491756194,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",313.43
neso_total_emissions,Emissions,WS2,Electric Engagement,2033,229.97974010629605,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",229.98
neso_total_emissions,Emissions,WS2,Falling Behind,2033,327.6481715311716,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",327.65
neso_total_emissions,Emissions,WS2,Holistic Transition,2033,221.28153420696734,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",221.28
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2033,241.63376531809476,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",241.63
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2033,298.6680087220533,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",298.67
neso_total_emissions,Emissions,WS2,Electric Engagement,2034,212.74212144739036,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",212.74
neso_total_emissions,Emissions,WS2,Falling Behind,2034,316.996910802259,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",317.0
neso_total_emissions,Emissions,WS2,Holistic Transition,2034,203.85571765270421,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",203.86
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2034,223.8547777356979,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",223.85
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2034,287.5977949566734,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",287.6
neso_total_emissions,Emissions,WS2,Electric Engagement,2035,192.1302062145837,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",192.13
neso_total_emissions,Emissions,WS2,Falling Behind,2035,306.4901654912034,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",306.49
neso_total_emissions,Emissions,WS2,Holistic Transition,2035,184.774510699065,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",184.77
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2035,203.66363558960913,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",203.66
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2035,273.79267470564514,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",273.79
neso_total_emissions,Emissions,WS2,Electric Engagement,2036,173.41272539342594,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",173.41
neso_total_emissions,Emissions,WS2,Falling Behind,2036,297.68158451773195,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",297.68
neso_total_emissions,Emissions,WS2,Holistic Transition,2036,166.2561404677689,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",166.26
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2036,184.40004176278515,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",184.4
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2036,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2037,154.96387534884434,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",154.96
neso_total_emissions,Emissions,WS2,Falling Behind,2037,287.6029435623959,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",287.6
neso_total_emissions,Emissions,WS2,Holistic Transition,2037,148.93462798429695,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",148.93
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2037,166.52456854204294,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",166.52
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2037,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2038,136.7936243573437,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",136.79
neso_total_emissions,Emissions,WS2,Falling Behind,2038,280.5283665107022,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",280.53
neso_total_emissions,Emissions,WS2,Holistic Transition,2038,132.50319328828587,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",132.5
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2038,150.24177581589143,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",150.24
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2038,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2039,120.11777659564633,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",120.12
neso_total_emissions,Emissions,WS2,Falling Behind,2039,271.5682292819044,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",271.57
neso_total_emissions,Emissions,WS2,Holistic Transition,2039,117.31509722662078,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",117.32
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2039,135.356879836558,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",135.36
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2039,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2040,103.66194666905811,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",103.66
neso_total_emissions,Emissions,WS2,Falling Behind,2040,260.13130657908596,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",260.13
neso_total_emissions,Emissions,WS2,Holistic Transition,2040,101.02458778777155,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",101.02
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2040,118.27140610357004,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",118.27
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2040,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2041,88.10338305399227,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",88.1
neso_total_emissions,Emissions,WS2,Falling Behind,2041,252.01414237327924,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",252.01
neso_total_emissions,Emissions,WS2,Holistic Transition,2041,85.6667101184165,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",85.67
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2041,103.03621467798312,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",103.04
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2041,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2042,73.71027905101889,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",73.71
neso_total_emissions,Emissions,WS2,Falling Behind,2042,243.77198682612342,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",243.77
neso_total_emissions,Emissions,WS2,Holistic Transition,2042,71.37707564748439,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",71.38
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2042,87.25613618935243,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",87.26
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2042,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2043,63.01787311381495,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",63.02
neso_total_emissions,Emissions,WS2,Falling Behind,2043,234.57428194487102,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",234.57
neso_total_emissions,Emissions,WS2,Holistic Transition,2043,60.21868383096172,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",60.22
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2043,75.06833677495314,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",75.07
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2043,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2044,52.69333762428069,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",52.69
neso_total_emissions,Emissions,WS2,Falling Behind,2044,225.6280185461931,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",225.63
neso_total_emissions,Emissions,WS2,Holistic Transition,2044,50.14075420182654,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",50.14
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2044,63.44500595444343,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",63.45
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2044,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2045,42.40999881933276,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",42.41
neso_total_emissions,Emissions,WS2,Falling Behind,2045,222.88812821495017,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",222.89
neso_total_emissions,Emissions,WS2,Holistic Transition,2045,39.34791696753212,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",39.35
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2045,51.26172734098246,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",51.26
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2045,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2046,33.31334446662596,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",33.31
neso_total_emissions,Emissions,WS2,Falling Behind,2046,215.77408927263832,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",215.77
neso_total_emissions,Emissions,WS2,Holistic Transition,2046,30.01531553910795,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",30.02
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2046,41.94764718487861,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",41.95
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2046,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2047,24.169685534089417,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",24.17
neso_total_emissions,Emissions,WS2,Falling Behind,2047,210.81642745468213,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",210.82
neso_total_emissions,Emissions,WS2,Holistic Transition,2047,21.357393055726494,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",21.36
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2047,31.72244594317559,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",31.72
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2047,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2048,15.517538454388028,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",15.52
neso_total_emissions,Emissions,WS2,Falling Behind,2048,199.9691118533915,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",199.97
neso_total_emissions,Emissions,WS2,Holistic Transition,2048,12.196015167978437,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",12.2
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2048,20.861875914716265,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",20.86
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2048,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2049,7.3199159307641715,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",7.32
neso_total_emissions,Emissions,WS2,Falling Behind,2049,193.62869135778794,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",193.63
neso_total_emissions,Emissions,WS2,Holistic Transition,2049,3.890577143993116,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",3.89
neso_total_emissions,Emissions,WS2,Hydrogen Evolution,2049,11.427499342769528,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",11.43
neso_total_emissions,Emissions,WS2,Ten Year Forecast,2049,,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",
neso_total_emissions,Emissions,WS2,Electric Engagement,2050,-1.933207016434831,MtCO2e,"Sum of WS2 sector rows by pathway, including removals/offset categories where present. Used as supporting external pathway context, not as the main CCC benchmark.",-1.93
